id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
619950,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Pozantı, Adana",37.4309,34.9374,1800,call,,,field recording,//xeno-canto.org/619950,https://xeno-canto.org/619950/download,XC619950-201219_002a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC619950-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC619950-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC619950-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC619950-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC619950-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC619950-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC619950-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:38,11:50,2020-12-19,2021-02-06,"['Turdus viscivorus', 'Sitta krueperi', 'Spinus spinus', 'Periparus ater']","High-pass filtered (1000Hz, 6dB). d-100 + em172 stereo clippy",no,no,no,,,no,,,44100
618974,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Pozantı, Adana",37.4444,34.9361,1800,song,,,field recording,//xeno-canto.org/618974,https://xeno-canto.org/618974/download,XC618974-201216_001a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618974-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618974-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618974-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618974-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC618974-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC618974-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC618974-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:16,17:10,2020-12-16,2021-02-01,"['Regulus regulus', 'Periparus ater']","High-pass filtered (500Hz, 6dB). d-100 + em172 stereo clippy",no,no,no,,,no,,,44100
618653,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Pozantı, Adana",37.441,34.9357,1700,song,,,field recording,//xeno-canto.org/618653,https://xeno-canto.org/618653/download,XC618653-201217_003g.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618653-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618653-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618653-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618653-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC618653-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC618653-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC618653-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:22,09:20,2020-12-17,2021-01-31,"['Turdus viscivorus', 'Fringilla coelebs', 'Sitta krueperi']",d-100 + em172 stereo clippy,no,no,no,,,no,,,44100
618213,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Çamlıyayla, Mersin",37.1961,34.6291,1100,song,,,field recording,//xeno-canto.org/618213,https://xeno-canto.org/618213/download,XC618213-201225_004b.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618213-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618213-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618213-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618213-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC618213-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC618213-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC618213-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:30,09:45,2020-12-25,2021-01-28,"['Turdus merula', 'Sitta krueperi', 'Periparus ater']","High-pass filtered (500Hz, 6dB). d-100 + em272 stereo clippy",no,no,no,,,no,,,44100
618204,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Çamlıyayla, Mersin",37.1961,34.6291,1100,song,,,field recording,//xeno-canto.org/618204,https://xeno-canto.org/618204/download,XC618204-201225_003c.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618204-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618204-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618204-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618204-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC618204-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC618204-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC618204-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,3:22,08:40,2020-12-25,2021-01-28,"['Fringilla coelebs', 'Turdus merula', 'Sitta krueperi', 'Parus major', 'Erithacus rubecula', 'Chloris chloris', 'Periparus ater']",d-100 + em272 stereo clippy,no,no,no,,,no,,,44100
618056,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Çamlıyayla, Mersin",37.1961,34.6291,1100,call,,,field recording,//xeno-canto.org/618056,https://xeno-canto.org/618056/download,XC618056-201225_002a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618056-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618056-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618056-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC618056-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC618056-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC618056-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC618056-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,07:25,2020-12-25,2021-01-28,"['Turdus philomelos', 'Turdus merula', 'Erithacus rubecula']",First call at sunrise. d-100 + em272 stereo clippy,no,no,no,,,no,,,44100
617915,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Çamlıyayla, Mersin",37.1961,34.6291,1100,song,,,field recording,//xeno-canto.org/617915,https://xeno-canto.org/617915/download,XC617915-201225_004c.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617915-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617915-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617915-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617915-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617915-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617915-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617915-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,10:05,10:55,2020-12-25,2021-01-27,"['Fringilla coelebs', 'Turdus merula', 'Sitta krueperi', 'Parus major', 'Chloris chloris', 'Periparus ater']",d-100 + em272 stereo clippy,no,no,no,,,no,,,44100
617776,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Çamlıyayla, Mersin",37.1961,34.6291,1100,song,,,field recording,//xeno-canto.org/617776,https://xeno-canto.org/617776/download,XC617776-201225_004b.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617776-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617776-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617776-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617776-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617776-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617776-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617776-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,5:21,10:40,2020-12-25,2021-01-26,"['Fringilla coelebs', 'Turdus merula', 'Sitta krueperi', 'Corvus corax', 'Parus major', 'Spinus spinus', 'Chloris chloris', 'Periparus ater']","High-pass filtered (1000Hz, 6dB). d-100 + em272 stereo clippy",no,no,no,,,no,,,44100
617771,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Çamlıyayla, Mersin",37.1961,34.6291,1100,song,,,field recording,//xeno-canto.org/617771,https://xeno-canto.org/617771/download,XC617771-201225_004a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617771-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617771-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617771-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617771-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617771-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617771-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617771-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,4:07,09:45,2020-12-25,2021-01-26,"['Fringilla coelebs', 'Turdus merula', 'Sitta krueperi', 'Corvus corax', 'Parus major', 'Spinus spinus', 'Chloris chloris', 'Periparus ater']",d-100 + em272 stereo clippy,no,no,no,,,no,,,44100
617744,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Çamlıyayla, Mersin",37.1961,34.6291,1100,song,,,field recording,//xeno-canto.org/617744,https://xeno-canto.org/617744/download,XC617744-201225_003f.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617744-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617744-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617744-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617744-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617744-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617744-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617744-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:48,08:55,2020-12-25,2021-01-26,"['Fringilla coelebs', 'Turdus merula', 'Sitta krueperi', 'Parus major', 'Periparus ater']",d-100 + em272 stereo clippy,no,no,no,,,no,,,44100
617236,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Çamlıyayla, Mersin",37.1961,34.6291,1100,song,,,field recording,//xeno-canto.org/617236,https://xeno-canto.org/617236/download,XC617236-201224_002f.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617236-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617236-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617236-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617236-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617236-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617236-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617236-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,4:15,16:55,2020-12-24,2021-01-24,"['Fringilla coelebs', 'Turdus merula', 'Troglodytes troglodytes', 'Periparus ater']",d-100 + em272 stereo clippy,no,no,no,,,no,,,44100
617227,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Çamlıyayla, Mersin",37.1961,34.6291,1100,song,,,field recording,//xeno-canto.org/617227,https://xeno-canto.org/617227/download,XC617227-201224_002b.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617227-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617227-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617227-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617227-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617227-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617227-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617227-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,2:09,16:10,2020-12-24,2021-01-24,"['Fringilla coelebs', 'Sitta krueperi', 'Chloris chloris', 'Periparus ater']",d-100 + em272 stereo clippy,no,no,no,,,no,,,44100
617214,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Çamlıyayla, Mersin",37.1961,34.6291,1100,song,,,field recording,//xeno-canto.org/617214,https://xeno-canto.org/617214/download,XC617214-201224_001e.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617214-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617214-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617214-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC617214-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617214-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617214-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC617214-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,3:19,15:20,2020-12-24,2021-01-24,"['Fringilla coelebs', 'Turdus merula', 'Sitta krueperi', 'Corvus corax', 'Parus major', 'Periparus ater']",d-100 + em272 stereo clippy,no,no,no,,,no,,,44100
616678,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Çamlıyayla, Mersin",37.1961,34.6291,1100,call,,,field recording,//xeno-canto.org/616678,https://xeno-canto.org/616678/download,XC616678-1224_144312.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC616678-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC616678-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC616678-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC616678-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC616678-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC616678-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC616678-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:36,14:45,2020-12-24,2021-01-22,['Periparus ater'],"High-pass filtered (1000Hz, 6dB). r-05 + pro-mini",yes,yes,no,,,no,,,44100
616675,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Çamlıyayla, Mersin",37.1961,34.6291,1100,call,,,field recording,//xeno-canto.org/616675,https://xeno-canto.org/616675/download,XC616675-1224_144054.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC616675-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC616675-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC616675-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC616675-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC616675-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC616675-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC616675-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:02,14:40,2020-12-24,2021-01-22,[],"High-pass filtered (1000Hz, 6dB). r-05 + pro-mini",yes,yes,no,,,no,,,44100
616670,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Çamlıyayla, Mersin",37.1961,34.6291,1100,song,,,field recording,//xeno-canto.org/616670,https://xeno-canto.org/616670/download,XC616670-1224_132109.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC616670-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC616670-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC616670-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC616670-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC616670-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC616670-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC616670-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:04,13:20,2020-12-24,2021-01-22,[],"High-pass filtered (1000Hz, 6dB). r-05 + pro-mini",yes,yes,no,,,no,,,44100
611678,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Kesli, Mersin",37.2773,34.8863,1300,"call, song",,,field recording,//xeno-canto.org/611678,https://xeno-canto.org/611678/download,XC611678-201218_002a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC611678-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC611678-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC611678-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC611678-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC611678-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC611678-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC611678-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,3:00,12:00,2020-12-18,2020-12-30,"['Turdus viscivorus', 'Troglodytes troglodytes', 'Periparus ater']","Stereo recording. High-pass filtered (1000Hz, 6dB). d100 + clippy em172 stereo",no,no,no,,,no,,,44100
611473,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Pozantı, Adana",37.441,34.9357,1700,call,,,field recording,//xeno-canto.org/611473,https://xeno-canto.org/611473/download,XC611473-1217_135309.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC611473-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC611473-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC611473-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC611473-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC611473-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC611473-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC611473-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:26,13:50,2020-12-17,2020-12-29,"['Turdus viscivorus', 'Sitta krueperi', 'Spinus spinus']","High-pass filtered (1000Hz, 6dB). r-05 + pro-mini",yes,yes,no,,,no,,,44100
610964,Periparus,ater,,birds,Coal Tit,Cedric Mroczko,Turkey,"Pozantı, Adana",37.441,34.9357,1700,song,,,field recording,//xeno-canto.org/610964,https://xeno-canto.org/610964/download,XC610964-1217_101124.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC610964-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC610964-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC610964-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC610964-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC610964-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC610964-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC610964-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:28,10:10,2020-12-17,2020-12-27,"['Sitta krueperi', 'Periparus ater']","High-pass filtered (1500Hz, 6dB). r-05 + pro-mini",yes,yes,no,,,no,,,44100
609661,Periparus,ater,ater,birds,Coal Tit,Cedric Mroczko,Turkey,"Pozantı, Adana",37.441,34.9357,1700,"call, song",,,field recording,//xeno-canto.org/609661,https://xeno-canto.org/609661/download,XC609661-1216_162329.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC609661-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC609661-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC609661-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC609661-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC609661-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC609661-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC609661-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,3:24,16:25,2020-12-16,2020-12-18,"['Turdus viscivorus', 'Fringilla coelebs', 'Periparus ater']","Buzzing courtship call (probably with the wings vibrating, but I could not see the birds at that moment). At the end of the recording is a short fight. High-pass filtered (500Hz, 6dB). r-05 + pro mini",no,no,no,,,no,,,44100
609385,Periparus,ater,ater,birds,Coal Tit,Cedric Mroczko,Turkey,"Pozantı, Adana",37.4375,34.9313,1600,song,,,field recording,//xeno-canto.org/609385,https://xeno-canto.org/609385/download,XC609385-1216_154614.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC609385-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC609385-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC609385-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC609385-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC609385-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC609385-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC609385-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:11,15:45,2020-12-16,2020-12-16,"['Turdus viscivorus', 'Sitta krueperi', 'Periparus ater']","High-pass filtered (1000Hz, 6dB). r-05 + pro-mini",no,no,no,,,no,,,44100
586876,Periparus,ater,,birds,Coal Tit,Tora BENZEYEN,Turkey,"Odunpazarı, Eskişehir",39.7476,30.493,850,song,uncertain,adult,field recording,//xeno-canto.org/586876,https://xeno-canto.org/586876/download,XC586876-coaltit.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC586876-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC586876-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC586876-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC586876-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC586876-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC586876-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC586876-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:17,14:30,2020-09-06,2020-09-06,[],Planted Pinus brutia forest.,yes,yes,no,,,no,,,44100
